417823,1.195945945945946
197258,1.234866828087167
249022,1.1428571428571428
277349,1.3571428571428572
438279,1.4150641025641026
438386,1.4607843137254901
413073,1.2421052631578948
403389,1.2300884955752212
269295,1.0
237337,1.0754716981132075
312801,1.2682926829268293
237810,1.193798449612403
118989,1.075
262389,1.4055829228243022
218049,1.2830188679245282
177496,1.394736842105263
102524,1.1754385964912282
242387,1.0
313148,1.625
282396,1.2696078431372548
382774,1.3772321428571428
378053,1.2513089005235603
208595,1.0666666666666667
217119,1.3703703703703705
352731,1.421487603305785
218175,1.2465986394557824
372890,1.3148148148148149
167071,1.0925925925925926
198038,1.125984251968504
377793,1.2537313432835822
397863,1.4341317365269461
198173,1.1224489795918366
292608,1.25
413791,1.2857142857142858
423378,1.2439024390243902
192988,1.15
268622,1.1710526315789473
213312,1.1842105263157894
307982,1.1581196581196582
253948,1.1717171717171717
162203,1.1818181818181819
102594,1.1590909090909092
222543,1.4871794871794872
247653,1.2142857142857142
413553,1.1666666666666667
237276,1.0
327888,1.0
187578,1.3061224489795917
129345,1.3972602739726028
182678,1.26890756302521
303188,1.8125
297391,1.2857142857142858
228306,1.2666666666666666
283137,1.2692307692307692
167316,1.0833333333333333
202641,1.1012658227848102
318858,1.1111111111111112
173059,1.126984126984127
387852,1.3
146988,1.2121212121212122
243022,1.4352941176470588
204529,1.1951219512195121
443065,1.2893401015228427
197953,1.1865443425076452
432875,1.1304347826086956
362829,1.19375
229254,1.173913043478261
150822,1.6341463414634145
448531,1.297709923664122
393144,1.2701149425287357
422881,1.1
403659,1.2222222222222223
147524,1.3333333333333333
213089,1.3392857142857142
209029,1.3548387096774193
343570,1.2747252747252746
252206,1.2173913043478262
198591,2.0
248295,1.1
132406,1.1923076923076923
232903,1.10989010989011
192738,1.125
115602,1.1818181818181819
172959,1.25
373035,1.1923076923076923
187525,1.1470588235294117
222730,1.1342281879194631
213270,1.2142857142857142
448261,1.3218390804597702
262183,1.1
273372,1.0
167881,1.0
378403,1.3333333333333333
243197,1.4285714285714286
249376,1.0
427874,1.1941747572815533
453520,1.1428571428571428
218419,1.3733333333333333
307537,1.0434782608695652
197949,1.7448275862068965
243119,1.2
393437,1.25
222556,1.2916666666666667
187693,1.3142857142857143
312383,1.1372549019607843
398174,1.0
139335,1.0526315789473684
433397,1.25
127444,1.0588235294117647
147280,1.2
166194,1.3636363636363635
242832,1.5
342674,1.36
213021,1.25
249443,1.0
122334,1.1111111111111112
308075,1.2105263157894737
258129,1.5357142857142858
473385,1.3125
253457,1.2727272727272727
237568,1.1538461538461537
229071,1.3636363636363635
232473,1.1794871794871795
314281,1.0
244128,1.0
267602,1.4492753623188406
70355,1.0
263031,1.5294117647058822
293243,1.6
322881,1.46
146411,1.1111111111111112
408589,1.1818181818181819
194478,1.1666666666666667
337677,1.105263157894737
238193,1.3333333333333333
223475,1.0
262106,1.1785714285714286
257891,1.0
267567,1.0
298705,1.5
408572,1.0
393796,1.2142857142857142
193166,1.3076923076923077
197890,1.121212121212121
274549,1.0
302344,1.2
274529,1.5
277366,2.6315789473684212
97564,1.0
249123,1.4102564102564104
249423,1.2142857142857142
299559,1.25
327642,1.3157894736842106
324221,1.0
219514,1.0
258032,1.4
314115,1.0
243191,1.088235294117647
238902,1.1
267769,1.5833333333333333
248089,1.3
55869,1.0
352674,1.0
408486,1.2333333333333334
262397,1.0
143032,1.1666666666666667
188718,1.0625
327299,1.1
146581,1.2
172319,1.1428571428571428
214547,1.0
437938,1.2121212121212122
182945,1.0
313059,1.0
268819,1.2
238623,1.0
213516,1.0
156527,2.5
203429,1.5454545454545454
122484,1.2727272727272727
151960,1.1666666666666667
288998,1.0
287645,1.1428571428571428
314179,1.0833333333333333
352656,1.2
213630,1.25
127147,1.25
96224,1.0
287874,1.5
76143,1.0
453185,1.0
392791,1.24
156941,1.4166666666666667
463082,1.25
122555,1.3333333333333333
163046,1.3636363636363635
247985,1.2105263157894737
218603,1.0
227470,1.04
288473,1.1818181818181819
324155,1.2857142857142858
40515,1.0
239142,1.0
292727,1.0
207398,1.1
278515,1.625
428598,1.4
373523,1.2
147961,1.2
273916,1.0625
170846,1.0769230769230769
152004,1.0
254312,1.1666666666666667
468316,2.0
289337,1.0
398172,1.0
152882,1.6666666666666667
243018,1.0
254564,1.5714285714285714
234320,1.25
453490,1.25
209326,1.0
148053,1.2
324084,1.0
309510,1.1818181818181819
314148,1.0
368248,1.3333333333333333
302855,1.8
393186,1.3076923076923077
117437,1.2857142857142858
227501,1.1333333333333333
219523,1.2857142857142858
398542,1.0
171094,1.0
108560,2.0
137124,1.4
378913,2.0
189488,1.0
294136,2.0
100884,1.0
147891,1.1666666666666667
289175,1.0
239284,1.3333333333333333
279131,1.0
343960,1.5
111300,2.0
279120,1.0
259276,1.3333333333333333
314572,3.0
292297,1.1025641025641026
155959,1.1333333333333333
418722,1.1176470588235294
317340,1.2
277404,1.4242424242424243
324091,1.0
313231,1.4545454545454546
161234,1.0
50223,1.0
312380,1.107843137254902
313211,1.0
187647,1.25
272319,1.4615384615384615
262215,1.2830188679245282
378427,1.125
171006,1.0666666666666667
107536,1.1428571428571428
165914,1.7142857142857142
398491,1.1904761904761905
156156,1.5454545454545454
156017,1.125
398497,1.4189189189189189
378836,1.1428571428571428
318927,1.162162162162162
453443,1.4444444444444444
267740,1.25
110904,1.5
50353,1.0
408356,1.5
273285,1.5
161295,2.0
423444,1.25
135867,1.5
308930,1.6666666666666667
166160,1.5
65408,2.6666666666666665
288113,1.1666666666666667
247584,1.0
403340,1.0
150843,2.0
267699,1.0
418461,1.25
171946,1.0
323027,1.0
150956,2.0
93407,1.0
402935,3.4749300624058534
232369,1.2423146473779385
433060,2.0286624203821657
207785,1.2413793103448276
383105,1.4328358208955223
367937,1.5326633165829147
243658,1.170731707317073
423173,1.3333333333333333
132478,1.4285714285714286
272311,1.2527472527472527
267458,1.3880597014925373
352479,1.2649253731343284
252921,1.131578947368421
243664,1.1111111111111112
108738,1.7142857142857142
193060,1.6020408163265305
272288,1.394736842105263
408493,1.4196428571428572
202594,1.391304347826087
187687,1.2666666666666666
187649,1.128
145889,1.2564102564102564
413176,1.7106164383561644
183122,1.1372549019607843
317338,1.2597402597402598
257546,1.28
228359,1.2857142857142858
437950,1.4838709677419355
297341,1.1282051282051282
177221,1.1363636363636365
312521,1.1884057971014492
412770,1.1156462585034013
337689,1.0333333333333334
312344,1.247191011235955
122604,1.3666666666666667
182637,1.4074074074074074
157866,1.2602739726027397
274306,1.2625
347436,1.1538461538461537
433652,1.0666666666666667
217867,1.0947368421052632
142427,1.4383561643835616
50581,1.75
249352,1.28
166489,1.75
383389,1.123404255319149
393127,1.1788617886178863
378494,1.4444444444444444
121636,1.0
278814,1.0
197666,1.2202380952380953
209449,1.0
223184,1.302325581395349
91298,1.0
203638,1.3333333333333333
402716,1.2098765432098766
263046,1.0
288428,1.1594202898550725
238942,1.12
387719,1.1975308641975309
312382,1.3011494252873563
147593,1.1590909090909092
413023,1.2916666666666667
413044,1.3333333333333333
162895,1.2727272727272727
378003,1.1875
418105,1.1518987341772151
156534,1.2363636363636363
136498,1.125
302263,1.2823529411764707
252553,1.0
327658,1.0851063829787233
288522,1.205128205128205
242284,1.6
203408,1.0833333333333333
267649,1.4054054054054055
218059,1.4782608695652173
176339,1.25
282203,1.2112676056338028
333931,1.0
398493,1.0666666666666667
207290,1.4
177641,1.2205882352941178
127737,1.7333333333333334
277600,1.0
407984,1.303370786516854
264441,1.1428571428571428
223250,1.2285714285714286
393343,1.2941176470588236
116369,1.4285714285714286
458156,1.169811320754717
199222,1.5555555555555556
302388,1.15625
203918,1.1363636363636365
167750,1.1111111111111112
147246,1.3484848484848484
121613,1.4
373053,1.2777777777777777
55966,1.2857142857142858
213271,1.25
207421,1.0
352765,1.1594202898550725
81273,1.2307692307692308
199478,1.0555555555555556
222812,1.255813953488372
407903,1.1546391752577319
107561,1.211111111111111
248836,1.131578947368421
182111,1.1111111111111112
483512,1.125
278479,1.024390243902439
317875,1.2424242424242424
119169,1.4285714285714286
213962,1.0
204247,1.4
383358,1.0
103547,1.0
248111,1.2142857142857142
112349,1.4210526315789473
259426,1.5
121663,1.0
122710,1.1428571428571428
383154,1.125
437844,1.2016806722689075
127584,1.196078431372549
197856,1.6126126126126126
238993,1.2
289746,1.25
111447,1.0666666666666667
348243,1.0612244897959184
377808,1.0
137389,1.0909090909090908
237278,1.0
287951,1.1290322580645162
182760,1.08
243043,1.2788461538461537
458175,1.46
234501,1.0
122392,1.2857142857142858
237607,1.2586206896551724
96415,1.3529411764705883
263002,1.5714285714285714
263007,1.3636363636363635
402868,1.2142857142857142
182708,1.0952380952380953
248280,1.375
302908,1.3125
60835,1.1578947368421053
162466,1.2142857142857142
244416,1.3333333333333333
234395,1.5
357686,1.125
152049,1.4444444444444444
257663,1.1666666666666667
218382,1.3225806451612903
463562,1.368421052631579
267715,1.2083333333333333
319425,1.0
117374,1.173913043478261
238706,1.25
282794,1.0833333333333333
152108,1.2
238725,1.1904761904761905
302430,1.06
156192,1.3333333333333333
252266,1.3333333333333333
313001,1.0
247849,1.2727272727272727
407936,1.1538461538461537
243667,1.3333333333333333
168172,1.5
208866,1.0
157983,1.0
257563,1.1428571428571428
76312,1.0
161908,1.2
258823,1.4285714285714286
238822,1.25
214590,1.25
223459,1.3333333333333333
233918,1.4642857142857142
124225,1.2307692307692308
112687,1.75
267993,2.0
217430,1.8181818181818181
165979,1.1904761904761905
254269,1.4285714285714286
234022,1.1
274504,1.0
223505,1.1666666666666667
378564,1.1111111111111112
238905,1.4
244220,1.2
254022,1.1538461538461537
274520,1.0
252225,1.5555555555555556
162804,1.5
267772,1.125
303132,1.1428571428571428
173191,1.4285714285714286
288219,1.0
478402,1.25
119261,1.3333333333333333
312972,1.0
269277,1.0
269469,1.125
244204,1.2
218816,1.5217391304347827
254580,1.125
212717,1.0
313007,1.2857142857142858
368211,1.0
244261,1.0769230769230769
238460,1.1428571428571428
147959,1.0
157481,1.25
302723,1.0
217386,1.2
60562,1.5
117349,1.1666666666666667
177771,1.4444444444444444
102262,1.0
137445,2.0
264058,1.0
263635,1.6
178225,2.0
214181,1.2857142857142858
458086,1.0
139256,1.0
208645,1.0
98464,1.0
132691,1.0
157410,1.0
219511,1.0
403541,1.6666666666666667
422945,1.0
473627,1.0
269359,1.0
329394,2.0
141701,1.8333333333333333
213468,1.3333333333333333
279736,1.0
108628,1.0
248170,1.0
167473,2.0
259198,1.0
382582,1.0
378784,1.5
298501,1.3333333333333333
249215,1.0
96290,1.5
292847,1.0
209423,1.0
167665,2.3333333333333335
372556,1.0
204218,1.3333333333333333
223551,1.2857142857142858
152915,1.25
213782,1.0
152856,1.0
50954,1.0
141325,1.0
60596,1.0
308333,1.103448275862069
262213,1.1470588235294117
287304,1.1071428571428572
322596,1.0
413091,1.2083333333333333
292344,1.3773584905660377
313664,1.1428571428571428
308453,1.7945205479452055
243604,1.5
156554,1.0
121644,1.6111111111111112
101362,1.0
262700,1.0740740740740742
122838,1.125
20268,1.0
40199,1.0
165960,1.75
418110,1.0
378891,1.8333333333333333
112611,1.1904761904761905
50451,1.0
333921,1.25
383225,1.0769230769230769
268307,1.0
